,type,category,review,star
744,LG전자 시네빔 PH550,별점,배송도 빠르고좋았습니다스크린거치대가방에 캠프스크린의자석받이를 넣을 공간이 있으면 더욱 좋겠네요,평점5
745,LG전자 시네빔 PH550,별점,"배송도 빠르게 왔고 만족합니다. 저렴한 가격은 아니지만 잘 쓸 수 있을 것 같습니다.
굉장히 가볍고 사이즈도 작아서 이용하기에 좋을 것 같습니다.",평점5
746,LG전자 시네빔 PH550,별점,배송 2~3일만에 왔구 포장도 튼튼히 잘돼있었어요~^^내용물은 tv와 연결되어 사용할 수있는 선과 리모컨에 건전지까지ㅠㅠ 빔 전용 케이스도 갬성있게 이뻐 정말 맘에 듭니다! 빨리 사용해보고 싶네용 빠른 배송 감사드려요~~^^!!,평점5
747,LG전자 시네빔 PH550,별점,사이즈도 정말 작아서 좋고 화질도 역시 엘지라 좋습니다,평점5
748,LG전자 시네빔 PH550,별점,"화질선명, 프로젝터 크기도 작아서 들고다니기에도 편함.",평점5
749,LG전자 시네빔 PH550,별점,매우 선명해요 너무 좋네요 선물 받은 사람도 만족했어요,평점5
750,LG전자 시네빔 PH550,별점,지인쓰는거보고 삿어요~ 캄팩트하고좋아요 배송도짱빠름,평점5
751,LG전자 시네빔 PH550,별점,좋네요 작동 소리가 좀 큰것을 제외하면 화질도좋고 굿굿,평점5
752,LG전자 시네빔 PH550,별점,배송도 다음날 바로 오고 포장도 깔끔하게 잘 해주셨어요,평점5
753,LG전자 시네빔 PH550,별점,"싸고 빠르게 잘 구입했고..
포장도 잘 되어져와서 좋아요!!",평점5
754,LG전자 시네빔 PH550,별점,기념일 선물용으로 샀는데 배송도 빠르고 잘 도착했네요!,평점5
755,LG전자 시네빔 PH550,별점,100인치 넘게 해서 쓰는 중인데 화질 좋아요!!강추합니다!!,평점5
756,LG전자 시네빔 PH550,별점,"일단 자렴한 가격에 사은품까지 받아서 너무 만족합니다. 캠핑장에서 사용하려고 구매했어요. 화질, 기능 다.만족합니다. 가성비가 아쥬 좋아여!!!!",평점5
757,LG전자 시네빔 PH550,별점,배송도 엄청 빨랐고 화질 또한 생각했던것 보다는 선명한 것 같습니다. 가격대비 만족합니다.,평점5
758,LG전자 시네빔 PH550,별점,화질이 너무 좋네요~~불끄고보면 완전 영화관이예요..삼각대가 불편해서 천장에 달았는데 편하고좋아요.주말마다 집이 가족영화관이 됐네요^^,평점5
759,LG전자 시네빔 PH550,별점,지금보다 더 낮은 가격으로 넘 좋게 샀어요. 화질 좋아요,평점5
760,LG전자 시네빔 PH550,별점,"화면선명도,크기 너무좋아요.
가격대비 퀄리트 짱입니다.",평점5
761,LG전자 시네빔 PH550,별점,배송도 빠르고 삼각대까지 포함되어있어서 너무 좋아요!,평점5
762,LG전자 시네빔 PH550,별점,"설치 쉽고 선명해요!
스크린 없이 벽에다 쏘는데 좋네요!",평점5
763,LG전자 시네빔 PH550,별점,소리도 별로 안크고 장시간 사용했으나 열발생 많이없음,평점5
764,LG전자 시네빔 PH550,별점,"이제서야 샀다니, 더 일찍살껄 싶네요~ 선명하고 좋아요",평점5
765,LG전자 시네빔 PH550,별점,"저렴하게 잘산거같아요~~~~
역시이 이쁘고 대만족이에요!!",평점5
766,LG전자 시네빔 PH550,별점,휴대간편하고 화질도 괜찮아요 캠핑가서도잘사용했어요,평점5
767,LG전자 시네빔 PH550,별점,컴팩트한게 침대 머리맡에 두가 딱좋네요 스크린설치 안하고 그냥 벽면에 쏴도 잘보이네요,평점5
768,LG전자 시네빔 PH550,별점,고민했던 시간이 아까울뿐입니다처음으로 빔프로젝터 사봤는데너무너무너무 좋아요 배송도 개빠르고100년 쓰고싶어요,평점5
769,LG전자 시네빔 PH550,별점,"안좋은 점이 없습니다. 영상 깔끔하고, 소음 적고 강추^^",평점5
770,LG전자 시네빔 PH550,별점,"생각보다 작아 더 마음에듬.
화질좋고 너무 잘산거 같음.",평점5
771,LG전자 시네빔 PH550,별점,상태양호하며 너무 주위가 밝은경우에는 사용이 어려움,평점5
772,LG전자 시네빔 PH550,별점,빠른배송에 깜짝 놀랐네요!!화질 좋아요^^ 맘에 들어요:),평점5
773,LG전자 시네빔 PH550,별점,사무실에 필요해서 구매했는데 배송도 빠르고 좋네요 :),평점5
774,LG전자 시네빔 PH550,별점,두번째 프로젝트 가성비에 화면 시인성까지정말 최곱니다구매 망설임 없이 구매하세요 ^^,평점5
775,LG전자 시네빔 PH550,별점,화질도 좋고 작아서 휴대해서 여행갈때 쓰기에도 아주 좋습니다 소음도 매우 작아요 소형선풍기 만큼도 안되는거같습니다 만족!,평점5
776,LG전자 시네빔 PH550,별점,"좋아요, 가성비 정말 좋아요, 화질도 선명하고 집이 영화관 뺨치네요아들이랑 예전영화인 터미네이터2를 봤는데 둘이 손 꼭잡고 봤어요 ㅋㅋㅋ",평점5
777,LG전자 시네빔 PH550,별점,방에서 영상 크게 보려고 샀는데 만족합니다. 재밌어요,평점5
778,LG전자 시네빔 PH550,별점,제품도 좋고 배송도 빠르고 저렴하게 잘 구매 했습니다,평점5
779,LG전자 시네빔 PH550,별점,"화질이 선명해요 재밋네요
내장스피커는 집에서 보기에는 충분하긴 한데 좀더 기분내려면 외장스피커를 쓰는게좋겟습니다",평점5
780,LG전자 시네빔 PH550,별점,집에서도 쓰고 휴대용으로도 좋아요. 집에 벽지가 희색이라 잘보이고 좋네요. 티비 쓰기 싫은 분이라면 스맛폰 연동해서 쓰면 좋아요. 저는 넷플전용으로 사용할려구요.,평점5
781,LG전자 시네빔 PH550,별점,선물했는데 받은사람이 마음에 들어합니다~~ 감사해용,평점5
782,LG전자 시네빔 PH550,별점,"깔끔하니 좋습니다
소음도 작고 화질이 생각했던것보다 많이좋네요
블루투스 스피커가없어 걱정했는데
스피커가 따로 필요없을정도로 소리도 좋습니다
만족합니다",평점5
783,LG전자 시네빔 PH550,별점,배송도 안전하게 잘받고 구성품도 모두 도착했네요. 역시 소문답게 자취하는 사람에게 딱 맞는 빔프로젝터 인거같아요. 잘 사용하겠습니다 ㅎㅎ,평점5
784,LG전자 시네빔 PH550,별점,"빔프로젝터 가격대비 성능 짱입니다.
화질 겁나좋아여",평점5
785,LG전자 시네빔 PH550,별점,사무실에서 사용하려고 구매했어요!! 아주 딱이네요!!,평점5
786,LG전자 시네빔 PH550,별점,좋은 물건이 빨리 배송됐네요. 앞으로 잘 쓰겠습니다.,평점5
787,LG전자 시네빔 PH550,별점,배송도 빠르고 포장까지 완벽!! 화질 너무 좋습니다!!!,평점5
788,LG전자 시네빔 PH550,별점,만족합니다~ 최신생산제품으로 보내주시고 잘쓸께요!,평점5
789,LG전자 시네빔 PH550,별점,아담한 사이즈인데도 성능이 짱이고 케이스가 예쁘다,평점5
790,LG전자 시네빔 PH550,별점,"생각보다 더 아담하면서 화질은 좋아서 대만족이네요
스크린이랑 같이 쓰니 볼만하네요",평점5
791,LG전자 시네빔 PH550,별점,배송도 정말 빠르고 삼각대도 싸구려가 아닌 진짜 튼튼하고 사용하기 좋은거예요 촛점 맞추기도 쉽고 화질도 선명하고 완전 만족합니다 망설이지말고 구매하세요,평점5
792,LG전자 시네빔 PH550,별점,배송도 빠르고 완전 마음에 들어요 ~ 낮에 사용해도 화질 좋구용 밤에 보면 화질 짱입니당 ㅎㅎ 스크린도 얼마 지나지 않아서 바로오구 현명한 선택이였단거 같아요,평점5
793,LG전자 시네빔 PH550,별점,엘지 역시 좋아요..근데 삼각대도 추가 했어야했내요,평점5
794,LG전자 시네빔 PH550,별점,사용하기 쉽고. 해상도 좋고. 가볍고 스마트 합니다.,평점5
795,LG전자 시네빔 PH550,별점,"배송 엄청 빠릅니다!!
주문하자마자 3일내 도착했어요",평점5
796,LG전자 시네빔 PH550,별점,"만족스럽습니다
엘지전자 시네빔 빔 프로젝트 좋아요",평점5
797,LG전자 시네빔 PH550,별점,배송도 빠르고 제품도 작고 예뻐서 마음에 쏙듭니다.,평점5
798,LG전자 시네빔 PH550,별점,대박입니다! 80인치로 보는데 영화관이 따로 없어용ㅎㅎ 더 좋은것들이랑 비교도 했는데 가성비는 딱 좋은듯~,평점5
799,LG전자 시네빔 PH550,별점,일단 울따님😍 넘 좋아 하네요 코로나로 졸업식없이 수로증만~~바로 취업해 시간이 바쁘게~~ 이제야 졸업 선물 했네요👍👍,평점5
800,LG전자 시네빔 PH550,별점,배송빠르고 제품 사용해보니 기대 이상으로 좋네요~,평점5
801,LG전자 시네빔 PH550,별점,기대되요. 외출이 힘든시기이니 큰 도움 될꺼같아요,평점5
802,LG전자 시네빔 PH550,별점,"좋음. 단, 거리조절은 수동으로 해야함. 그외는 완벽",평점5
803,LG전자 시네빔 PH550,별점,선명하게 잘 보여서 너무 맘에 들어요 힐링템입니당,평점5
804,LG전자 시네빔 PH550,별점,배송 빠르고 최근 제작된 상품으로 주셔서 좋았어요,평점5
805,LG전자 시네빔 PH550,별점,구성품도 좋고 화질도 생각했던 것보다 좋았습니다!,평점5
806,LG전자 시네빔 PH550,별점,생각보다 크기도 작고 훨씬 선명합니다 아주 좋아요,평점5
807,LG전자 시네빔 PH550,별점,화질도 좋고 사은품으로 받은 스크린도 좋습니다~~~!,평점5
808,LG전자 시네빔 PH550,별점,어둡지 않은 환경에서도 선명하게 잘 보여서 좋아요,평점5
809,LG전자 시네빔 PH550,별점,화질 퀄리티 크기 무엇하나 빠지는거없이 역시 엘지,평점5
810,LG전자 시네빔 PH550,별점,불켜도 보일수있는게놀랐습니다 화면미러링 개편함,평점5
811,LG전자 시네빔 PH550,별점,원하는 상품.빠른 시일내 배닿해 주셔서감사합니다.,평점5
812,LG전자 시네빔 PH550,별점,케이스도 함께 들어있어 보관하기 좋습니다!화질도 좋아서 영화 감상하기 좋을 것 같아요,평점5
813,LG전자 시네빔 PH550,별점,배송이 너무 빨라서 좋았습니다 포장 뽁뽁이로 잘해주셔서 보내주셨구요 만족합니다^^,평점5
814,LG전자 시네빔 PH550,별점,가성비 좋아요잘 보여요 고민햇는데 사기 잘한듯요,평점5
815,LG전자 시네빔 PH550,별점,사무실에서 교육용으로 사용하려고 구매했습니다^^,평점5
816,LG전자 시네빔 PH550,별점,만족합니다 이제 캠핑장에서 잼나게 보면 되겠어여,평점5
817,LG전자 시네빔 PH550,별점,아담해서 귀엽고 선물받는사람이 굉장히 좋아해요.,평점5
818,LG전자 시네빔 PH550,별점,"캠핑가서 한번 써봤어용
일단 화질에 놀랐어요 근데 아이폰이랑 미러링 안되지 모르고사서.....
노트북이랑 연결해서 썼어용 ⁼̴̤̆◡̶͂⁼̴̤̆
마음에들어용",평점5
819,LG전자 시네빔 PH550,별점,"배송은 주말빼고 하루만에 왔습니다!
디지털 할인을 받아서 저렴하게 또 사은품으로 실속있게 구입했습니당
화질은 살색이 살색으로 느껴지고 천장에 쏘면서 보니 너무 편해용 겨울메이트로 딱입니다",평점5
820,LG전자 시네빔 PH550,별점,지인 선물로 줬는데 배송 빠르고 너무 좋아합니다.,평점5
821,LG전자 시네빔 PH550,별점,배송도 빨랐고 너무 좋아요. 돈 쓴 보람이 있네요:),평점5
822,LG전자 시네빔 PH550,별점,남자친구 사줬는데 되게좋아해여 저도 갖고싶어요,평점5
823,LG전자 시네빔 PH550,별점,네 제품 좋아요 벤큐 Gs1이랑 고민했는데 괜찮네요.,평점5
824,LG전자 시네빔 PH550,별점,좋아요!! 크기도 적당하구 그리구 화질도좋습니다~,평점5
825,LG전자 시네빔 PH550,별점,화질 디자인 크기 너무맘에들어요~~배송도빨라요~~,평점5
826,LG전자 시네빔 PH550,별점,저렴하게 샀어요 역시 lg미니빔 써보니 다르네요!!!,평점5
827,LG전자 시네빔 PH550,별점,"배송 빠르고 생각보다 작고 귀엽습니다.
테스트 결과 잘 작동 됩니다.
좋은 물건 많이 파세요.",평점5
828,LG전자 시네빔 PH550,별점,"배송도 당일발송 되고 하루만에 왔어요 택배 수령하자마자 거실 벽에서 보았는데 스크린 아닌데도 와 화질 너무 좋네요
캠핑 빨리 가고 싶네요 완전 강추합니다",평점5
829,LG전자 시네빔 PH550,별점,기대하지않아서 그런가 훨씬 좋게 느껴지네요!아직 제대로 사용법은 미숙하지만ㅎㅎ,평점5
830,LG전자 시네빔 PH550,별점,"교습소에서 사용하려고
구매했는데너무 좋으네요",평점5
831,LG전자 시네빔 PH550,별점,조작이 생각보다 쉬어요~~ 영화 자주볼것같아요 ^^,평점5
832,LG전자 시네빔 PH550,별점,캠핑장에서 분위기내려고 주문했는데 맘에들어요,평점5
833,LG전자 시네빔 PH550,별점,배송 빠르고 품질 좋고 가격 저렴하고 좋습니다...,평점5
834,LG전자 시네빔 PH550,별점,발열이 조금 있는것 외엔 만족스럽네요 잘 쓸께요,평점5
835,LG전자 시네빔 PH550,별점,해상도도 나쁘지 않고 밝아서 사용하기 좋습니다.,평점5
836,LG전자 시네빔 PH550,별점,"다음에는 돈 더 보태서 풀 HD사려구여 ,ㅎ,ㅎㅎ ;ㅣ",평점5
837,LG전자 시네빔 PH550,별점,"사용이 간편하기는 한데
화면 조절기능이 충분하지는 않네요!
조절 칸은 몇개 되는데
두개밖에 적용이 안되요",평점5
838,LG전자 시네빔 PH550,별점,"제품을 사면서 기대하게 되잖아요?
내가 이걸사면 이정도 좋을꺼야 기대를 하게되는데
제 기대치를 넘어섰어요 너무 좋아요
제방이 영화관이 됫어요
강추합니다!!!",평점5
839,LG전자 시네빔 PH550,별점,아직 설치전인데 분명히 만족할꺼라 생각합니다.,평점5
840,LG전자 시네빔 PH550,별점,친구 집들이 선물로 줬는데 맘에 든다고 하네요~~,평점5
841,LG전자 시네빔 PH550,별점,빠른배송에 화질도 좋고 아주 잘 사용하고있어요,평점5
842,LG전자 시네빔 PH550,별점,너무 좋아요..기대 이상 만족합니다영화관이네요,평점5
843,LG전자 시네빔 PH550,별점,사은품까지 확실하게 주시네요.아주 만족합니다.,평점5
844,LG전자 시네빔 PH550,별점,티비 안보고 빔만 써요 너무 좋아요 삶의 질 상승,평점5
845,LG전자 시네빔 PH550,별점,원룸생활하는데 가성비 갑 으로 쓸만한거 같아요,평점5
846,LG전자 시네빔 PH550,별점,감사합니다^^ 잘쓸게요ㅎ 티비대용으로 쓰려고요,평점5
847,LG전자 시네빔 PH550,별점,"여러리뷰보다가 써보니, 체감한게 훨씬좋음ㅎㅎ",평점5
848,LG전자 시네빔 PH550,별점,"유에스비 땜시 화가좀났지만 댓글 주셔셔
좋네요",평점5
849,LG전자 시네빔 PH550,별점,삼각대를 같이 주문한다는걸 깜박해버렸지 모얌,평점5
850,LG전자 시네빔 PH550,별점,침대에 누워서 볼수있어서 편하고 좋아욥ㅎㅅㅎ,평점5
851,LG전자 시네빔 PH550,별점,가격대비 화질과 성능은 만족합니다. 조작도 간편하구요.후회없는 선택이었습니다.,평점5
852,LG전자 시네빔 PH550,별점,배송도 빠르고 사용해본 결과 아주 만족합니다.,평점5
853,LG전자 시네빔 PH550,별점,사용하기간편하고 미러링도 잘돼서 너무좋아요,평점5
854,LG전자 시네빔 PH550,별점,배송도 빠르고 가격도 다른데 비해 저렴합니다.,평점5
855,LG전자 시네빔 PH550,별점,"기대했던 그대로의 퀄리티!!!
매우 만족합니다 :)",평점5
856,LG전자 시네빔 PH550,별점,배송빠르고 화질좋고 매우 만족해요 잘쓸께요^^,평점5
857,LG전자 시네빔 PH550,별점,화질 좋네요 사진보다 실제로보면 훨씬 좋아요!,평점5
858,LG전자 시네빔 PH550,별점,너므너므좋아여...진심 빔프로젝트가 요렇게 화질좋은지 몰랐어요~~잘쓰겠습니다~~,평점5
859,LG전자 시네빔 PH550,별점,너무 좋아요 크리스마스날 개시하려구 삿어요!,평점5
860,LG전자 시네빔 PH550,별점,렌즈 보호 덮개가 있었으면 더 좋았을거같아요,평점5
861,LG전자 시네빔 PH550,별점,배송도 퀵으로 바로 받았고 가성비 대박이네요,평점5
862,LG전자 시네빔 PH550,별점,"배송이 조금늦었지만 잘받았습니다
수고하세요",평점5
863,LG전자 시네빔 PH550,별점,여자친구 선물로 줬는데 너무 좋아했어요 짱짱,평점5
864,LG전자 시네빔 PH550,별점,충전 후 무선으로 쓸수있다는게 무척 편안해요,평점5
865,LG전자 시네빔 PH550,별점,"친구 선물해줬는데, 감성터진다고 좋아하네요.",평점5
866,LG전자 시네빔 PH550,별점,설치편하고 리모콘만 있으면 사용하기 편해요~,평점5
867,LG전자 시네빔 PH550,별점,왜 고민했을까... 고민은 행복한 시간을 늦추기만 할뿐이라는 걸 한번 더 깨달았습니다,평점5
868,LG전자 시네빔 PH550,별점,어제 주문하고 오늘 받았어요. 한동안 고민고민하다가 구매했는데 기대이상입니다. 너무 마음에 듭니다^^,평점5
869,LG전자 시네빔 PH550,별점,"프로젝터로 영화 재미나게 잘보고 있어요
아이들이 영화관 온거 같다고 좋아핮니다",평점5
870,LG전자 시네빔 PH550,별점,생각보다 좋앗어요 작은 영화관이 완성되네요,평점5
871,LG전자 시네빔 PH550,별점,화질좋고 가격도 다른곳에비해 저렴히 삿어요,평점5
872,LG전자 시네빔 PH550,별점,한달 써봤는데 불편함 없이 아주 만족 입니다.,평점5
873,LG전자 시네빔 PH550,별점,"흰색이어서 매우 깔끔해보였고, 좋았습니다 !!",평점5
874,LG전자 시네빔 PH550,별점,배송도 빠르고 선명해서 좋아요 집에서 힐링..,평점5
875,LG전자 시네빔 PH550,별점,집들이 선물로 받았는데 너무 잘 쓰고 있어요.,평점5
876,LG전자 시네빔 PH550,별점,너무 좋아요 남편이랑 만족하면서 보고있어요,평점5
877,LG전자 시네빔 PH550,별점,집안에 영화관이 생겼네요ㅎㅎ 화질도 좋아요,평점5
878,LG전자 시네빔 PH550,별점,"역시 사람들이 추천하는데는
다 이유가 있어요",평점5
879,LG전자 시네빔 PH550,별점,너무잘되요! 첨부터 좋은거사길 잘한거같아요,평점5
880,LG전자 시네빔 PH550,별점,소음도 적고 너무깔끔하고 예쁜 디자인입니당,평점5
881,LG전자 시네빔 PH550,별점,저렴하게 잘구매하서 사용만족하고있습니다~!,평점5
882,LG전자 시네빔 PH550,별점,"배송도 빠르고, 포장도 꼼꼼하게 되서 왔습니다. 좀전에 피시 연결해봤는데 잘 됩니다. 성능 좋고 잘 나옵니다.",평점5
883,LG전자 시네빔 PH550,별점,1. 배송이 기가막히게 빠릅니다.2. 빔프로젝트 크기가 아담하고 기능이 놀라울정도로 많네요3. 화면도 선명하고 좋습니다.,평점5
884,LG전자 시네빔 PH550,별점,역시 비싼값을 합니당 ㅎㅎ 화질도 좋고 음질도 좋고!! 거기다 손바닥만해서 너무 예쁘네요^^ 잘쓰겠습니다!!,평점5
885,LG전자 시네빔 PH550,별점,화질도너무좋고 사용법도 편리하고 너무 만족스러워요 >.< 시네빔짱♥,평점5
886,LG전자 시네빔 PH550,별점,화질도 좋고 사용하기 편하네요 만족합니다^^,평점5
887,LG전자 시네빔 PH550,별점,배송 안전하고 깔끔하게 잘 왔어요~ 잘쓸게요,평점5
888,LG전자 시네빔 PH550,별점,좋습니다 토니스타크 앞에 와있는줄알았어요,평점5
889,LG전자 시네빔 PH550,별점,아직사용은안해봤는데 일찍바로받았습니다^^,평점5
890,LG전자 시네빔 PH550,별점,영상도 선명하고 소리도 만족스럽습니다😁,평점5
891,LG전자 시네빔 PH550,별점,잘 쓰고 있어요 다만 소음이 조금 심하네요ㅠ,평점5
892,LG전자 시네빔 PH550,별점,작고 화질도 좋고 소음도 그렇게 크지 않네요,평점5
893,LG전자 시네빔 PH550,별점,무게도 가볍고 화질도 선명하고 너무 좋네요!,평점5
894,LG전자 시네빔 PH550,별점,가벼운 것이좋아요 또 선명해요 무선연결이 어려워요 스마트폰 연결선이 필요해요 어디서 구입하나요 ?,평점5
895,LG전자 시네빔 PH550,별점,"분위기있는 샥감에 영상도 선명해서 진짜 잘쓰고있어요! 넷플릭스보기 진짜 좋음!

영화관이 따로없어요!",평점5
896,LG전자 시네빔 PH550,별점,"제품 진짜 만족 합니다
애들도 너무 좋아해요",평점5
897,LG전자 시네빔 PH550,별점,좋아용.... 조그만해서 들고다니기도 좋구요.,평점5
898,LG전자 시네빔 PH550,별점,여러개 고민하다 골랐는데 매우 만족합니다,평점5
899,LG전자 시네빔 PH550,별점,배송두 빠르구 제품두 아주 최고입니다!!!! ^^,평점5
900,LG전자 시네빔 PH550,별점,선명하고 크기가 적당해서 집에 두기 좋아요,평점5
901,LG전자 시네빔 PH550,별점,너무 좋아요..! 캠핑때도 집에서도 체곱니다.,평점5
902,LG전자 시네빔 PH550,별점,제품 맘에들어요~ 배송도 빠르고 만족합니다,평점5
903,LG전자 시네빔 PH550,별점,빠른 배송맘에 들고 제품 유용하고 좋습니다,평점5
904,LG전자 시네빔 PH550,별점,집에서 홈 시네마로 쓰기에 너무 훌륭합니다,평점5
905,LG전자 시네빔 PH550,별점,동생 결혼선물로 줬는데 아주 만족해하네요~,평점5
906,LG전자 시네빔 PH550,별점,"회사에서 휴대용으로 필요하여 구매하였습니다 배송엄청빠르로 제품 디자인, 무게 크기 너무 좋습니다",평점5
907,LG전자 시네빔 PH550,별점,집에서 보기 딱 좋습이다 다만 스피커는 따로 필요해요 아주 영화관이 따로 없습니다.,평점5
908,LG전자 시네빔 PH550,별점,대박~살까말까고민많이했는대사고나니 왜걱정했는지 ㅠ캠핑용으로쓰려했는대 두루두루이용할수있어서일석이조입니다!,평점5
909,LG전자 시네빔 PH550,별점,동생이 쓰는거 보구 좋아서 구매했어요!ㅎㅎ역시나좋습니다 연결도 핸드폰 미러링해서 간편히 이용중이에요ㅎㅎ크기도작구 무게도 적당해서 놀러갈때 들고가기도좋을거같아요!,평점5
910,LG전자 시네빔 PH550,별점,화질도 좋고 선물받은사람이 너무 좋아해요,평점5
911,LG전자 시네빔 PH550,별점,작은데 해상도도 좋고 영화 잘 보고 있어요!,평점5
912,LG전자 시네빔 PH550,별점,"잘사용하고 있습니다.
가성비 괜찮고 좋네요",평점5
913,LG전자 시네빔 PH550,별점,완전 좋아요^^ 배송도 빠르고 잘쓰겠습니다.,평점5
914,LG전자 시네빔 PH550,별점,집에서 영화보는데는 화질이 나쁘지 않아요,평점5
915,LG전자 시네빔 PH550,별점,휴대성이 편리하고 깨끗한 화면이 좋습니다,평점5
916,LG전자 시네빔 PH550,별점,스크린을 걸어 놓고 작동해 보니 좋습니다.,평점5
917,LG전자 시네빔 PH550,별점,빠른배송.. 꼼꼼한포장.. 편리성.. 좋아요..^^,평점5
918,LG전자 시네빔 PH550,별점,누나선물로 샀는디 엄청 마음에 들어하네요,평점5
919,LG전자 시네빔 PH550,별점,구성도 알차고 가격에비해 화질도 좋습니다,평점5
920,LG전자 시네빔 PH550,별점,화면도 크고 선물했는데 매우 좋아합니다 ^^,평점5
921,LG전자 시네빔 PH550,별점,"아주 좋습니다
가족 행사에서도 잘 썼네요ㅎ",평점5
922,LG전자 시네빔 PH550,별점,선물한거라 아직 뜯어보진 못했습니다 ㅠㅠ,평점5
923,LG전자 시네빔 PH550,별점,"배송빠르고 물건도 예쁘고 좋아요
스마트폰에 연결해 테스트해봤는데 괜찮아요",평점5
924,LG전자 시네빔 PH550,별점,매주 넷플릭스로 영화랑 미드보는데 너무너무 만족해요!!!!샤오미살까 돈좀 주고 엘지살까 하다가 엘지샀는데 후회 전혀 없습니다!! 강추!!,평점5
925,LG전자 시네빔 PH550,별점,암막커튼있어서 낮에도 선명하게 잘 나오구아이폰케이블주문해서 핸드폰연결해서 잘 보고있어요~,평점5
926,LG전자 시네빔 PH550,별점,에어캡으로 꽁꽁싸매고 빨리왔으여 만족큐,평점5
927,LG전자 시네빔 PH550,별점,편안하고 쉽게 영화를 볼 수 있어서 좋아요,평점5
928,LG전자 시네빔 PH550,별점,빔 전용 블라인드에 쏘니 선명하고 좋아요.,평점5
929,LG전자 시네빔 PH550,별점,빔 진짜 맘에 들어요. 벽에쏴도 선명합니다,평점5
930,LG전자 시네빔 PH550,별점,1달동안에 고민하고 블로그 후기들보고 또보고 결국 구입하고 써보니 화질을 영화관같은수준이네요,평점5
931,LG전자 시네빔 PH550,별점,"집에서 보느라 붙박이장에 쏴봤어요!
스피커 연결안해도 소리도 좋고 화질도 좋아서
이제 집에서 즐겨볼듯합니다ㅎㅎ
사은품으로 받은 스크린도 생각보다 너무커서 놀랐어요ㅎ
스크린은 캠핑가서 써봐야겠네요ㅎ",평점5
932,LG전자 시네빔 PH550,별점,역시 브랜드는 다릅니다!! 화질도 선명하고 가벼워서 너무 만족하며 쓰고 있습니다,평점5
933,LG전자 시네빔 PH550,별점,크기도 적당 하고 야외 나가서 영화 보며는 좋을 것 같아요..생각보다는 화면이 작아요,평점5
934,LG전자 시네빔 PH550,별점,친구 선물로 사줬는데 매우 만족해 하네요. PH550 단종되었는지 매우 구하기 힘들었는데 신기종으로 구매하는거라 친절하고 좋네요.,평점5
935,LG전자 시네빔 PH550,별점,사이즈도 휴대하기 편할만큼 작구요 아직 사용하기 전이긴 한데 기대되네요 ㅎㅎㅎ 가방도 맘에 들어요^^,평점5
936,LG전자 시네빔 PH550,별점,매우 만족스럽네요 그간 다른제품들과 비교하며 살까말까 했는데 구매하길 잘했네요 낮에 찍은사진 밤에 형광등 켰을때 불 끄고 전부 만족 스럽네요 굿,평점5
937,LG전자 시네빔 PH550,별점,"진작에 살껄 그랬어요!
너무 좋습니다!😁",평점5
938,LG전자 시네빔 PH550,별점,배송이 아주 빠르고 포장상태가 좋습니다.,평점5
939,LG전자 시네빔 PH550,별점,천장에 달아서 사용중예요 너무 좋습니다!,평점5
940,LG전자 시네빔 PH550,별점,분위기 내기 좋아용 화질은 살짝 아쉽긴함,평점5
941,LG전자 시네빔 PH550,별점,배송은빠르나 아직 사용해보진않았습니다,평점5
942,LG전자 시네빔 PH550,별점,왜 이제야 구입했나 싶어요. 최고예요💓,평점5
943,LG전자 시네빔 PH550,별점,배송도빠르고 물건도 좋아요 번창하셔요,평점5
944,LG전자 시네빔 PH550,별점,배송도 빠르고 물건도 좋아서 만족입니다.,평점5
945,LG전자 시네빔 PH550,별점,사용하기 편리하고.최고네요 화질도 좋고.,평점5
946,LG전자 시네빔 PH550,별점,생각보다 매우만족스럽습니다 화질좋구요,평점5
947,LG전자 시네빔 PH550,별점,빔 개좋숩니더... 꼭 사세요.. 화질 쩔어용,평점5
948,LG전자 시네빔 PH550,별점,가성비 좋아요 사이즈도 크지 않아서 좋음,평점5
949,LG전자 시네빔 PH550,별점,잘샀어요 LG 가전제품이 최고인거 같아요 ~,평점5
950,LG전자 시네빔 PH550,별점,좋아요! 가격에 풀hd가 아닌건아쉬워요 ㅠ,평점5
951,LG전자 시네빔 PH550,별점,무난하게 쓸만하네여 근데 더비싼거 살껄,평점5
952,LG전자 시네빔 PH550,별점,아이폰 호환안되는것만 빼면 정말 좋네영,평점5
953,LG전자 시네빔 PH550,별점,화질도 나쁘지 않고 영화보기 딱 좋네요!!,평점5
954,LG전자 시네빔 PH550,별점,여전히 너무 잘 쓰고 있어요! 진짜 좋아요,평점5
955,LG전자 시네빔 PH550,별점,사이즈도 적절하고 작동도 매우 잘되네요,평점5
956,LG전자 시네빔 PH550,별점,화질이 생각보다 좋네요. 만족합니다. ^^;;,평점5
957,LG전자 시네빔 PH550,별점,"너무 이쁩니다.
진짜 잘 사용하고 있어요!",평점5
958,LG전자 시네빔 PH550,별점,"우선 너무 좋습니다
화면도크고 밝습니다
저렴한 가격에 잘 샀어요
아이폰은 호환이 안된다는 점이 불편하긴 하지만요
스피커 별도로 설치하는게 나을듯
영화관 느낌 납니다

배송 진짜 빠름
goooooooooood!!!",평점5
959,LG전자 시네빔 PH550,별점,휴대가능한 사이즈에 상당히 우수한 밝기,평점5
960,LG전자 시네빔 PH550,별점,소음도 적고 항상 만족하며 쓰고있습니다,평점5
